"Date","BRANTNER DITCH_0200809","RIVERSIDE CANAL_0100503","BIG THOMPSON DITCH & MANUFACTURING CO._0400503","S. BOULDER CANON DITCH_0600593","HARMONY DITCH 1_6400511"
2001-05-26,49.90,120.00,12.00,21.29,87.00
2001-05-27,32.10,132.00,12.00,21.38,81.00
2001-05-28,30.40,148.00,12.00,21.38,55.00
2001-05-29,30.40,93.00,12.00,21.38,87.00
2001-05-30,41.90,33.00,11.00,22.62,64.00
2001-05-31,49.20,176.00,11.00,21.38,45.00
2001-06-01,49.20,223.00,14.00,18.00,42.00
2001-06-02,49.20,210.00,17.00,20.29,92.00
2001-06-03,49.20,213.00,17.00,20.11,294.00
2001-06-04,49.20,217.00,17.00,19.87,275.00
2001-06-05,49.20,165.00,17.00,19.93,225.00
2001-06-06,49.20,78.00,17.00,18.84,155.00
2001-06-07,49.20,44.00,17.00,18.03,117.00
2001-06-08,49.20,41.00,17.00,19.44,147.00
2001-06-09,49.20,68.00,16.00,20.29,172.00
2001-06-10,48.60,53.00,15.00,18.96,140.00
2001-06-11,63.60,73.00,15.00,19.05,117.00
2001-06-12,72.10,142.00,15.00,19.42,135.00
2001-06-13,61.40,180.00,15.00,19.34,150.00
2001-06-14,62.90,188.00,15.00,19.22,130.00
2001-06-15,67.50,198.00,15.00,18.50,140.00
2001-06-16,67.50,166.00,14.00,14.39,150.00
2001-06-17,65.90,198.00,14.00,12.23,128.00
2001-06-18,68.20,170.00,14.00,11.78,168.00
2001-06-19,69.80,93.00,14.00,11.56,150.00
2001-06-20,73.70,0.00,14.00,11.11,80.00
2001-06-21,87.70,0.00,14.00,10.49,40.00
2001-06-22,96.40,0.00,14.00,9.39,33.00
2001-06-23,60.70,0.00,14.00,7.98,21.00
2001-06-24,49.90,0.00,16.00,7.75,29.00
2001-06-25,60.70,0.00,17.00,7.65,31.00
2001-06-26,94.60,0.00,16.00,7.52,16.00
2001-06-27,102.00,0.00,16.00,7.57,16.00
2001-06-28,93.80,0.00,16.00,7.05,15.00
2001-06-29,56.30,0.00,16.00,0.00,16.00
2001-06-30,55.60,0.00,16.00,0.00,15.00
2001-07-01,55.60,0.00,16.00,0.00,16.00
2001-07-02,54.10,0.00,14.00,0.00,15.00
2001-07-03,53.40,0.00,14.00,0.00,14.00
2001-07-04,52.70,0.00,14.00,0.00,12.00
2001-07-05,52.70,0.00,13.00,0.00,10.00
2001-07-06,52.70,0.00,14.00,0.00,8.00
2001-07-07,52.00,0.00,16.00,0.00,7.00
2001-07-08,52.60,0.00,16.00,0.00,5.00
2001-07-09,85.80,0.00,16.00,0.00,4.00
2001-07-10,97.50,0.00,16.00,0.00,3.00
2001-07-11,61.60,66.00,16.00,0.00,45.00
2001-07-12,71.20,299.00,16.00,0.00,146.00
2001-07-13,76.10,385.00,14.00,0.00,194.00
2001-07-14,35.10,352.00,13.00,7.43,188.00
2001-07-15,46.30,230.00,13.00,15.09,140.00
2001-07-16,72.10,468.00,12.00,5.06,234.00
2001-07-17,76.90,376.00,13.00,0.00,250.00
2001-07-18,76.90,174.00,15.00,0.00,280.00
2001-07-19,77.10,0.00,14.00,0.00,321.00
2001-07-20,72.30,0.00,15.00,0.00,227.00
2001-07-21,54.80,0.00,14.00,0.00,167.00
2001-07-22,54.10,0.00,14.00,0.00,100.00
2001-07-23,54.20,0.00,13.00,0.00,60.00
2001-07-24,70.70,0.00,13.00,0.00,71.00
2001-07-25,74.50,0.00,13.00,0.00,72.00
2001-07-26,59.10,0.00,13.00,0.00,132.00
2001-07-27,54.10,0.00,13.00,0.00,135.00
2001-07-28,53.40,0.00,14.00,0.00,143.00
2001-07-29,47.90,0.00,14.00,0.00,150.00
2001-07-30,34.50,0.00,14.00,0.00,140.00
2001-07-31,34.50,0.00,14.00,0.00,153.00
2001-08-01,35.10,0.00,14.00,0.00,159.00
2001-08-02,43.60,0.00,18.00,0.00,41.00
2001-08-03,46.50,0.00,20.00,0.00,56.00
2001-08-04,46.50,0.00,20.00,0.00,94.00
2001-08-05,46.00,0.00,18.00,0.00,89.00
2001-08-06,46.50,0.00,15.00,0.00,88.00
2001-08-07,53.00,0.00,13.00,0.00,83.00
2001-08-08,54.80,0.00,12.00,0.00,62.00
2001-08-09,54.40,0.00,13.00,0.00,66.00
2001-08-10,54.00,0.00,12.00,0.00,54.00
2001-08-11,65.90,0.00,10.00,0.00,49.00
2001-08-12,75.30,0.00,10.00,0.00,52.00
2001-08-13,74.50,0.00,12.00,0.00,47.00
2001-08-14,78.60,0.00,13.00,0.00,72.00
2001-08-15,79.40,0.00,13.00,0.00,81.00
2001-08-16,84.40,0.00,12.00,0.00,105.00
2001-08-17,84.40,0.00,11.00,0.00,122.00
2001-08-18,82.70,0.00,13.00,0.00,116.00
2001-08-19,81.90,0.00,16.00,0.00,124.00
2001-08-20,81.90,0.00,16.00,0.00,151.00
2001-08-21,74.60,0.00,15.00,0.00,165.00
2001-08-22,53.40,0.00,15.00,0.00,130.00
2001-08-23,53.00,0.00,12.00,0.00,150.00
2001-08-24,53.00,0.00,10.00,0.00,110.00
2001-08-25,52.70,0.00,10.00,0.00,94.00
2001-08-26,53.00,0.00,10.00,0.00,80.00
2001-08-27,53.40,0.00,8.90,0.00,60.00
2001-08-28,52.70,0.00,8.30,0.00,40.00
2001-08-29,52.70,0.00,8.50,0.00,18.00
2001-08-30,52.70,0.00,8.50,0.00,23.00
2001-08-31,52.70,0.00,8.50,0.00,26.00
2001-09-01,52.70,0.00,8.50,0.00,42.00
2001-09-02,43.90,0.00,8.70,0.00,60.00
2001-09-03,38.10,0.00,8.90,0.00,70.00
2001-09-04,37.50,0.00,9.00,0.00,60.00
2001-09-05,37.50,0.00,9.00,0.00,50.00
2001-09-06,45.60,0.00,9.00,0.00,40.00
2001-09-07,49.20,0.00,9.00,0.00,60.00
2001-09-08,47.90,0.00,11.00,0.00,85.00
2001-09-09,45.90,23.00,12.00,0.00,110.00
2001-09-10,45.90,148.00,11.00,0.00,120.00
2001-09-11,45.90,171.00,11.00,0.00,140.00
2001-09-12,45.90,188.00,10.50,0.00,150.00
2001-09-13,45.90,126.00,10.00,0.00,135.00
2001-09-14,46.50,157.00,10.00,0.00,177.00
2001-09-15,46.50,144.00,10.00,0.00,190.00
2001-09-16,47.20,150.00,10.00,0.00,296.00
2001-09-17,47.20,157.00,10.00,0.00,295.00
2001-09-18,47.20,170.00,8.60,0.00,298.00
2001-09-19,47.20,171.00,7.70,0.00,295.00
2001-09-20,47.20,173.00,7.70,0.00,324.00
2001-09-21,47.20,164.00,7.70,0.00,270.00
2001-09-22,47.20,160.00,7.50,0.00,240.00
2001-09-23,47.20,153.00,7.70,0.00,252.00
2001-09-24,47.20,159.00,6.80,0.00,210.00
2001-09-25,47.20,167.00,6.20,0.00,220.00
2001-09-26,47.20,155.00,6.20,0.00,140.00
2001-09-27,47.20,152.00,6.20,0.00,170.00
2001-09-28,47.90,150.00,5.70,0.00,185.00
2001-09-29,47.90,152.00,8.20,0.00,185.00
2001-09-30,48.60,157.00,9.30,0.00,175.00
2001-10-01,49.20,158.00,9.60,0.00,155.00
2001-10-02,49.20,159.00,11.00,0.00,145.00
2001-10-03,49.20,152.00,4.30,0.00,70.00
2001-10-04,49.20,151.00,8.20,0.00,70.00
2001-10-05,49.20,152.00,13.00,0.00,80.00
2001-10-06,49.20,165.00,11.00,0.00,110.00
2001-10-07,49.20,176.00,12.00,0.00,110.00
2001-10-08,49.20,181.00,4.10,0.00,100.00
2001-10-09,0.00,187.00,0.00,0.00,80.00
2001-10-10,0.00,187.00,0.00,0.00,50.00
2001-10-11,0.00,189.00,0.00,0.00,65.00
2001-10-12,0.00,195.00,0.00,0.00,65.00
2001-10-13,0.00,199.00,0.00,0.00,70.00
2001-10-14,0.00,194.00,0.00,0.00,131.00
2001-10-15,0.00,201.00,0.00,0.00,308.00
2001-10-16,20.00,224.00,0.00,0.00,338.00
2001-10-17,32.10,236.00,0.00,0.00,295.00
2001-10-18,32.10,237.00,0.00,0.00,255.00
2001-10-19,30.90,233.00,0.00,0.00,235.00
2001-10-20,30.90,232.00,0.00,0.00,236.00
2001-10-21,29.80,231.00,0.00,0.00,230.00
2001-10-22,29.80,235.00,0.00,0.00,205.00
2001-10-23,27.60,235.00,0.00,0.00,190.00
2001-10-24,27.60,240.00,0.00,0.00,205.00
2001-10-25,29.80,248.00,0.00,0.00,190.00
2001-10-26,30.90,249.00,0.00,0.00,205.00
2001-10-27,32.10,251.00,0.00,0.00,200.00
2001-10-28,32.10,247.00,0.00,0.00,200.00
2001-10-29,32.10,242.00,0.00,0.00,210.00
2001-10-30,32.10,242.00,0.00,0.00,220.00
2001-10-31,32.10,221.00,0.00,0.00,230.00
2001-11-01,0.00,4.00,0.00,0.00,209.00
2001-11-02,0.00,78.00,0.00,0.00,36.00
2001-11-03,0.00,254.00,0.00,0.00,52.00
2001-11-04,0.00,247.00,0.00,0.00,45.00
2001-11-05,0.00,242.00,0.00,0.00,170.00
2001-11-06,0.00,240.00,0.00,0.00,140.00
2001-11-07,0.00,257.00,0.00,0.00,137.00
2001-11-08,0.00,291.00,0.00,0.00,137.00
2001-11-09,0.00,303.00,0.00,0.00,137.00
2001-11-10,0.00,309.00,0.00,0.00,135.00
2001-11-11,0.00,305.00,0.00,0.00,134.00
2001-11-12,0.00,298.00,0.00,0.00,132.00
2001-11-13,0.00,276.00,0.00,0.00,132.00
2001-11-14,0.00,274.00,0.00,0.00,15.00
2001-11-15,0.00,271.00,0.00,0.00,68.00
2001-11-16,0.00,271.00,0.00,0.00,201.00
2001-11-17,0.00,271.00,0.00,0.00,167.00
2001-11-18,0.00,274.00,0.00,0.00,103.00
2001-11-19,0.00,277.00,0.00,0.00,104.00
2001-11-20,0.00,276.00,0.00,0.00,119.00
2001-11-21,0.00,286.00,0.00,0.00,80.00
2001-11-22,0.00,283.00,0.00,0.00,32.00
2001-11-23,0.00,286.00,0.00,0.00,22.00
2001-11-24,0.00,288.00,0.00,0.00,22.00
2001-11-25,0.00,308.00,0.00,0.00,15.00
2001-11-26,0.00,302.00,0.00,0.00,0.00
2001-11-27,0.00,300.00,0.00,0.00,0.00
2001-11-28,0.00,294.00,0.00,0.00,0.00
2001-11-29,0.00,249.00,0.00,0.00,0.00
2001-11-30,0.00,308.00,0.00,0.00,0.00
2001-12-01,0.00,328.00,0.00,0.00,0.00
2001-12-02,0.00,329.00,0.00,0.00,0.00
2001-12-03,0.00,330.00,0.00,0.00,0.00
2001-12-04,0.00,335.00,0.00,0.00,0.00
2001-12-05,0.00,328.00,0.00,0.00,0.00
2001-12-06,0.00,328.00,0.00,0.00,0.00
2001-12-07,0.00,325.00,0.00,0.00,0.00
2001-12-08,0.00,323.00,0.00,0.00,0.00
2001-12-09,0.00,322.00,0.00,0.00,0.00
2001-12-10,0.00,322.00,0.00,0.00,0.00
2001-12-11,0.00,324.00,0.00,0.00,0.00
2001-12-12,0.00,310.00,0.00,0.00,0.00
2001-12-13,0.00,305.00,0.00,0.00,0.00
2001-12-14,0.00,302.00,0.00,0.00,0.00
2001-12-15,0.00,305.00,0.00,0.00,0.00
2001-12-16,0.00,299.00,0.00,0.00,0.00
2001-12-17,0.00,299.00,0.00,0.00,0.00
2001-12-18,0.00,297.00,0.00,0.00,0.00
2001-12-19,0.00,284.00,0.00,0.00,0.00
2001-12-20,0.00,291.00,0.00,0.00,0.00
2001-12-21,0.00,286.00,0.00,0.00,0.00
2001-12-22,0.00,281.00,0.00,0.00,0.00
2001-12-23,0.00,269.00,0.00,0.00,0.00
2001-12-24,0.00,263.00,0.00,0.00,0.00
2001-12-25,0.00,256.00,0.00,0.00,0.00
2001-12-26,0.00,252.00,0.00,0.00,0.00
2001-12-27,0.00,250.00,0.00,0.00,0.00
2001-12-28,0.00,246.00,0.00,0.00,0.00
2001-12-29,0.00,257.00,0.00,0.00,0.00
2001-12-30,0.00,252.00,0.00,0.00,0.00
2001-12-31,0.00,239.00,0.00,0.00,0.00
2002-01-01,0.00,200.00,0.00,0.00,0.00
2002-01-02,0.00,210.00,0.00,0.00,0.00
2002-01-03,0.00,188.00,0.00,0.00,0.00
2002-01-04,0.00,132.00,0.00,0.00,0.00
2002-01-05,0.00,126.00,0.00,0.00,0.00
2002-01-06,0.00,113.00,0.00,0.00,0.00
2002-01-07,0.00,109.00,0.00,0.00,0.00
2002-01-08,0.00,97.00,0.00,0.00,0.00
2002-01-09,0.00,78.00,0.00,0.00,0.00
2002-01-10,0.00,79.00,0.00,0.00,0.00
2002-01-11,0.00,95.00,0.00,0.00,0.00
2002-01-12,0.00,141.00,0.00,0.00,0.00
2002-01-13,0.00,164.00,0.00,0.00,0.00
2002-01-14,0.00,158.00,0.00,0.00,0.00
2002-01-15,0.00,0.00,0.00,0.00,0.00
2002-01-16,0.00,13.00,0.00,0.00,0.00
2002-01-17,0.00,141.00,0.00,0.00,0.00
2002-01-18,0.00,155.00,0.00,0.00,0.00
2002-01-19,0.00,123.00,0.00,0.00,0.00
2002-01-20,0.00,85.00,0.00,0.00,0.00
2002-01-21,0.00,99.00,0.00,0.00,0.00
2002-01-22,0.00,99.00,0.00,0.00,0.00
2002-01-23,0.00,120.00,0.00,0.00,0.00
2002-01-24,0.00,101.00,0.00,0.00,0.00
2002-01-25,0.00,115.00,0.00,0.00,0.00
2002-01-26,0.00,244.00,0.00,0.00,0.00
2002-01-27,0.00,266.00,0.00,0.00,0.00
2002-01-28,0.00,239.00,0.00,0.00,0.00
2002-01-29,0.00,238.00,0.00,0.00,0.00
2002-01-30,0.00,0.00,0.00,0.00,0.00
2002-01-31,0.00,0.00,0.00,0.00,0.00
2002-02-01,0.00,45.00,0.00,0.00,0.00
2002-02-02,0.00,249.00,0.00,0.00,0.00
2002-02-03,0.00,263.00,0.00,0.00,0.00
2002-02-04,0.00,260.00,0.00,0.00,0.00
2002-02-05,0.00,263.00,0.00,0.00,0.00
2002-02-06,0.00,260.00,0.00,0.00,0.00
2002-02-07,0.00,236.00,0.00,0.00,0.00
2002-02-08,0.00,226.00,0.00,0.00,0.00
2002-02-09,0.00,234.00,0.00,0.00,0.00
2002-02-10,0.00,218.00,0.00,0.00,0.00
2002-02-11,0.00,210.00,0.00,0.00,0.00
2002-02-12,0.00,188.00,0.00,0.00,0.00
2002-02-13,0.00,171.00,0.00,0.00,0.00
2002-02-14,0.00,157.00,0.00,0.00,0.00
2002-02-15,0.00,154.00,0.00,0.00,0.00
2002-02-16,0.00,200.00,0.00,0.00,0.00
2002-02-17,0.00,203.00,0.00,0.00,0.00
2002-02-18,0.00,205.00,0.00,0.00,0.00
2002-02-19,0.00,185.00,0.00,0.00,0.00
2002-02-20,0.00,171.00,0.00,0.00,0.00
2002-02-21,0.00,154.00,0.00,0.00,0.00
2002-02-22,0.00,150.00,0.00,0.00,0.00
2002-02-23,0.00,139.00,0.00,0.00,0.00
2002-02-24,0.00,126.00,0.00,0.00,0.00
2002-02-25,0.00,122.00,0.00,0.00,0.00
2002-02-26,0.00,161.00,0.00,0.00,0.00
2002-02-27,0.00,176.00,0.00,0.00,0.00
2002-02-28,0.00,181.00,0.00,0.00,0.00
2002-03-01,0.00,168.00,0.00,0.00,0.00
2002-03-02,0.00,1.50,0.00,0.00,0.00
2002-03-03,0.00,1.20,0.00,0.00,0.00
2002-03-04,0.00,142.00,0.00,0.00,0.00
2002-03-05,0.00,279.00,0.00,0.00,0.00
2002-03-06,0.00,412.00,0.00,0.00,0.00
2002-03-07,0.00,365.00,0.00,0.00,0.00
2002-03-08,0.00,360.00,0.00,0.00,0.00
2002-03-09,0.00,380.00,0.00,0.00,0.00
2002-03-10,0.00,386.00,0.00,0.00,0.00
2002-03-11,0.00,403.00,0.00,0.00,0.00
2002-03-12,0.00,338.00,0.00,0.00,0.00
2002-03-13,0.00,285.00,0.00,0.00,54.00
2002-03-14,0.00,304.00,0.00,0.00,117.00
2002-03-15,0.00,331.00,0.00,0.00,154.00
2002-03-16,0.00,367.00,0.00,0.00,151.00
2002-03-17,0.00,342.00,0.00,0.00,149.00
2002-03-18,0.00,315.00,0.00,0.00,151.00
2002-03-19,0.00,237.00,0.00,0.00,160.00
2002-03-20,0.00,121.00,0.00,0.00,155.00
2002-03-21,0.00,93.00,0.00,0.00,162.00
2002-03-22,0.00,72.00,0.00,0.00,162.00
2002-03-23,0.00,77.00,0.00,0.00,160.00
2002-03-24,0.00,96.00,0.00,0.00,163.00
2002-03-25,0.00,109.00,0.00,0.00,165.00
2002-03-26,0.00,102.00,0.00,0.00,163.00
2002-03-27,0.00,98.00,0.00,0.00,158.00
2002-03-28,0.00,4.80,0.00,0.00,151.00
2002-03-29,0.00,0.00,0.00,0.00,21.00
2002-03-30,0.00,0.00,0.00,0.00,0.00
2002-03-31,0.00,0.00,0.00,0.00,0.00
2002-04-01,30.00,0.00,0.00,0.00,0.00
2002-04-02,44.00,87.00,0.00,0.00,0.00
2002-04-03,44.50,143.00,0.00,0.00,0.00
2002-04-04,44.50,137.00,0.00,0.00,0.00
2002-04-05,44.50,117.00,0.00,0.00,0.00
2002-04-06,43.90,130.00,0.00,0.00,0.00
2002-04-07,44.00,150.00,0.00,0.00,0.00
2002-04-08,54.80,143.00,0.00,0.00,0.00
2002-04-09,64.40,142.00,0.00,0.00,13.00
2002-04-10,64.40,157.00,0.00,0.00,13.00
2002-04-11,65.20,162.00,0.00,0.00,13.00
2002-04-12,55.80,143.00,0.00,0.00,19.00
2002-04-13,52.00,120.00,0.00,0.00,76.00
2002-04-14,52.00,126.00,0.00,0.00,164.00
2002-04-15,40.00,99.00,0.00,0.00,71.00
2002-04-16,36.30,0.00,0.00,0.00,66.00
2002-04-17,36.60,0.00,0.00,0.00,56.00
2002-04-18,36.60,0.00,0.00,0.00,47.00
2002-04-19,36.30,0.00,0.00,0.00,36.00
2002-04-20,36.20,0.00,0.00,0.00,25.00
2002-04-21,36.20,0.00,0.00,0.00,0.00
2002-04-22,36.10,0.00,0.00,0.00,0.00
2002-04-23,36.30,0.00,0.00,0.00,12.00
2002-04-24,36.90,0.00,0.00,0.00,8.00
2002-04-25,36.90,0.00,0.00,0.00,10.00
2002-04-26,36.90,0.00,0.00,0.00,12.00
2002-04-27,36.90,0.00,0.00,0.00,23.00
2002-04-28,36.30,0.00,0.00,0.00,25.00
2002-04-29,36.30,0.00,0.00,0.00,28.00
2002-04-30,36.30,0.00,0.00,0.00,27.00
2002-05-01,36.30,0.00,0.00,0.00,21.00
2002-05-02,36.30,0.00,0.00,0.00,21.00
2002-05-03,36.20,0.00,0.00,0.00,20.00
2002-05-04,36.10,0.00,0.00,0.00,18.00
2002-05-05,35.90,0.00,0.00,0.00,16.00
2002-05-06,35.70,0.00,0.00,0.00,14.00
2002-05-07,35.70,0.00,0.00,0.00,13.00
2002-05-08,35.70,0.00,2.60,0.00,9.00
2002-05-09,35.10,0.00,11.00,0.00,8.00
2002-05-10,35.70,0.00,14.00,0.00,8.00
2002-05-11,35.70,0.00,12.00,0.00,9.00
2002-05-12,35.70,0.00,7.90,0.00,8.00
2002-05-13,36.30,0.00,7.50,0.00,8.00
2002-05-14,36.30,0.00,9.00,0.00,8.00
2002-05-15,36.30,0.00,7.10,0.00,9.00
2002-05-16,35.70,0.00,7.30,0.00,10.00
2002-05-17,41.90,0.00,11.00,0.00,13.00
2002-05-18,47.20,0.00,17.00,0.00,12.00
2002-05-19,46.50,0.00,20.00,0.00,11.00
2002-05-20,46.50,0.00,22.00,0.00,11.00
2002-05-21,41.30,0.00,21.00,0.00,9.00
2002-05-22,36.30,0.00,22.00,0.00,11.00
2002-05-23,36.30,0.00,22.00,0.00,10.00
2002-05-24,42.60,0.00,17.00,0.00,9.00
2002-05-25,53.40,0.00,8.80,0.00,9.00
2002-05-26,54.80,0.00,5.70,0.00,8.00
2002-05-27,56.30,0.00,5.70,0.00,8.00
2002-05-28,55.60,0.00,5.80,0.00,8.00
2002-05-29,54.10,0.00,5.70,0.00,56.00
2002-05-30,53.40,0.00,5.70,0.00,43.00
2002-05-31,54.10,0.00,5.90,0.00,24.00
2002-06-01,54.80,0.00,6.10,0.00,15.00
2002-06-02,46.50,0.00,6.10,0.00,14.00
2002-06-03,39.50,0.00,6.10,0.00,16.00
2002-06-04,51.10,0.00,6.10,0.00,40.00
2002-06-05,65.20,0.00,5.90,0.00,70.00
2002-06-06,64.40,0.00,4.90,9.20,110.00
2002-06-07,64.40,0.00,4.10,17.80,118.00
2002-06-08,63.60,0.00,4.10,17.38,60.00
2002-06-09,50.90,0.00,4.10,16.32,113.00
2002-06-10,41.30,0.00,5.20,15.46,88.00
2002-06-11,39.40,0.00,11.00,17.47,70.00
2002-06-12,36.90,0.00,16.00,20.29,82.00
2002-06-13,36.90,0.00,17.00,20.29,73.00
2002-06-14,36.30,0.00,18.00,16.91,62.00
2002-06-15,36.30,0.00,19.00,1.40,52.00
2002-06-16,36.90,0.00,19.00,0.00,41.00
2002-06-17,37.50,0.00,19.00,0.00,29.00
2002-06-18,37.50,0.00,19.00,0.00,26.00
2002-06-19,37.50,0.00,19.00,0.00,22.00
2002-06-20,37.50,0.00,19.00,0.00,18.00
2002-06-21,36.90,0.00,19.00,0.00,34.00
2002-06-22,36.90,0.00,19.00,0.00,14.00
2002-06-23,36.90,0.00,19.00,0.00,12.00
2002-06-24,37.50,0.00,19.00,0.00,10.00
2002-06-25,37.50,0.00,20.00,0.00,12.00
2002-06-26,37.50,0.00,20.00,0.00,12.00
2002-06-27,37.50,0.00,21.00,0.00,11.00
2002-06-28,37.50,0.00,21.00,0.00,5.00
2002-06-29,37.50,0.00,20.00,0.00,4.00
2002-06-30,38.10,0.00,20.00,0.00,0.00
2002-07-01,38.10,0.00,20.00,0.00,0.00
2002-07-02,38.10,0.00,19.00,0.00,0.00
2002-07-03,38.10,0.00,19.00,0.00,0.00
2002-07-04,38.10,0.00,18.00,0.00,0.00
2002-07-05,37.50,0.00,17.00,0.00,0.00
2002-07-06,44.60,0.00,17.00,0.00,9.00
2002-07-07,47.90,0.00,16.00,0.00,7.00
2002-07-08,40.50,0.00,15.00,0.00,5.00
2002-07-09,36.90,0.00,14.00,0.00,7.00
2002-07-10,37.50,0.00,16.00,0.00,8.00
2002-07-11,60.40,0.00,16.00,0.00,8.00
2002-07-12,45.50,0.00,16.00,0.00,4.00
2002-07-13,37.50,0.00,16.00,0.00,4.00
2002-07-14,37.50,0.00,16.00,0.00,3.00
2002-07-15,36.90,0.00,15.00,0.00,3.00
2002-07-16,37.50,0.00,11.00,0.00,4.00
2002-07-17,37.50,0.00,9.00,0.00,5.00
2002-07-18,37.50,0.00,5.80,0.00,4.00
2002-07-19,37.50,0.00,1.40,0.00,6.00
2002-07-20,36.90,0.00,2.80,0.00,6.00
2002-07-21,36.90,0.00,1.70,0.00,7.00
2002-07-22,37.50,0.00,4.90,0.00,22.00
2002-07-23,37.50,0.00,7.00,0.00,20.00
2002-07-24,37.50,0.00,7.00,0.00,19.00
2002-07-25,37.50,0.00,8.00,0.00,17.00
2002-07-26,37.50,0.00,9.70,0.00,18.00
2002-07-27,37.50,0.00,9.10,0.00,24.00
2002-07-28,36.90,0.00,3.80,0.00,25.00
2002-07-29,36.90,0.00,0.00,0.00,25.00
2002-07-30,36.90,0.00,0.00,0.00,22.00
2002-07-31,36.90,0.00,0.00,0.00,9.00
2002-08-01,36.90,0.00,4.00,0.00,9.00
2002-08-02,36.90,0.00,6.60,0.00,8.00
2002-08-03,36.90,0.00,5.00,0.00,11.00
2002-08-04,36.90,0.00,5.00,0.00,33.00
2002-08-05,36.90,0.00,4.70,0.00,136.00
2002-08-06,36.90,0.00,5.40,0.00,27.00
2002-08-07,36.90,0.00,9.70,0.00,17.00
2002-08-08,36.90,0.00,13.00,0.00,16.00
2002-08-09,36.90,0.00,14.00,0.00,15.00
2002-08-10,36.90,0.00,14.00,0.00,14.00
2002-08-11,36.90,0.00,7.90,0.00,13.00
2002-08-12,36.90,0.00,1.90,0.00,13.00
2002-08-13,36.90,0.00,0.00,0.00,12.00
2002-08-14,36.90,0.00,0.00,0.00,12.00
2002-08-15,36.90,0.00,0.00,0.00,11.00
2002-08-16,36.90,0.00,0.00,0.00,12.00
2002-08-17,36.90,0.00,0.00,0.00,13.00
2002-08-18,36.90,0.00,0.00,0.00,14.00
2002-08-19,36.30,0.00,0.00,0.00,12.00
2002-08-20,36.30,0.00,1.40,0.00,10.00
2002-08-21,36.30,0.00,1.60,0.00,10.00
2002-08-22,36.30,0.00,0.00,0.00,11.00
2002-08-23,36.30,0.00,0.00,0.00,18.00
2002-08-24,36.30,0.00,0.00,0.00,36.00
2002-08-25,36.30,0.00,0.00,0.00,36.00
2002-08-26,36.30,0.00,4.30,0.00,29.00
2002-08-27,36.30,0.00,6.40,0.00,15.00
2002-08-28,36.30,0.00,5.20,0.00,13.00
2002-08-29,37.50,0.00,2.40,0.00,17.00
2002-08-30,36.90,0.00,0.00,0.00,17.00
2002-08-31,36.30,0.00,0.00,0.00,17.00
2002-09-01,36.30,0.00,0.00,0.00,17.00
2002-09-02,36.30,0.00,0.00,0.00,17.00
2002-09-03,36.30,0.00,0.00,0.00,16.00
2002-09-04,36.30,0.00,0.00,0.00,14.00
2002-09-05,36.30,0.00,0.00,0.00,17.00
2002-09-06,36.30,0.00,0.00,0.00,17.00
2002-09-07,36.30,0.00,0.00,0.00,16.00
2002-09-08,36.30,0.00,0.00,0.00,15.00
2002-09-09,36.30,0.00,0.00,0.00,16.00
2002-09-10,36.30,0.00,2.60,0.00,22.00
2002-09-11,36.30,0.00,5.00,0.00,22.00
2002-09-12,37.50,0.00,2.60,0.00,21.00
2002-09-13,48.50,0.00,5.80,0.00,20.00
2002-09-14,51.30,0.00,10.00,0.00,20.00
2002-09-15,49.20,0.00,10.00,0.00,18.00
2002-09-16,46.50,0.00,4.60,0.00,16.00
2002-09-17,45.90,0.00,0.00,0.00,12.00
2002-09-18,45.20,0.00,0.00,0.00,12.00
2002-09-19,43.90,0.00,0.00,0.00,11.00
2002-09-20,41.30,0.00,0.00,0.00,12.00
2002-09-21,40.60,0.00,0.00,0.00,15.00
2002-09-22,40.60,0.00,0.00,0.00,19.00
2002-09-23,36.90,0.00,0.00,0.00,19.00
2002-09-24,35.10,0.00,0.00,0.00,19.00
2002-09-25,34.50,0.00,0.00,0.00,18.00
2002-09-26,35.10,0.00,0.00,0.00,18.00
2002-09-27,35.10,0.00,3.50,0.00,21.00
2002-09-28,50.10,0.00,2.50,0.00,21.00
2002-09-29,57.00,0.00,0.00,0.00,20.00
2002-09-30,57.70,0.00,1.80,0.00,22.00
2002-10-01,58.40,0.00,1.20,0.00,22.00
2002-10-02,60.70,0.00,0.00,0.00,28.00
2002-10-03,59.20,0.00,0.00,0.00,25.00
2002-10-04,58.40,0.00,0.00,0.00,11.00
2002-10-05,57.70,0.00,0.00,0.00,0.00
2002-10-06,57.00,0.00,0.00,0.00,14.00
2002-10-07,57.00,0.00,0.00,0.00,17.00
2002-10-08,58.40,0.00,0.00,0.00,6.00
2002-10-09,58.40,0.00,0.00,0.00,16.00
2002-10-10,58.40,0.00,0.00,0.00,26.00
2002-10-11,58.40,0.00,0.00,0.00,28.00
2002-10-12,58.40,0.00,0.00,0.00,30.00
2002-10-13,58.40,0.00,0.00,0.00,30.00
2002-10-14,58.40,0.00,0.00,0.00,39.00
2002-10-15,58.40,0.00,0.00,0.00,47.00
2002-10-16,58.40,0.00,0.00,0.00,62.00
2002-10-17,58.40,0.00,0.00,0.00,46.00
2002-10-18,58.40,0.00,0.00,0.00,45.00
2002-10-19,58.40,0.00,0.00,0.00,64.00
2002-10-20,58.40,0.00,0.00,0.00,67.00
2002-10-21,58.40,0.00,0.00,0.00,66.00
